Reading Airport file from airports.txt
There were 5740 Airports with IATA code
Reading Routes file from {fd}
Compute Ranks
Output Ranks
4645 (2.7757548548559798e-05, 'LCL') La Coloma, Cuba
4646 (2.7757548548559798e-05, 'LCC') Lecce, Italy
4647 (2.7757548548559798e-05, 'LBZ') Lucapa Airport, Angola
4648 (2.7757548548559798e-05, 'LBX') Lubang Community Airport, Philippines
4649 (2.7757548548559798e-05, 'LBW') Long Bawan Airport, Indonesia
4650 (2.7757548548559798e-05, 'LBT') Municipal Airport, United States
4651 (2.7757548548559798e-05, 'LBR') Labrea Airport, Brazil
4652 (2.7757548548559798e-05, 'LBQ') Lambarene, Gabon
4653 (2.7757548548559798e-05, 'LBI') Le Sequestre, France
4654 (2.7757548548559798e-05, 'LBG') Le Bourget, France
4655 (2.7757548548559798e-05, 'LAZ') Bom Jesus Da Lapa, Brazil
4656 (2.7757548548559798e-05, 'LAY') Ladysmith, South Africa
4657 (2.7757548548559798e-05, 'LAL') Lakeland Linder Regional Airport, United States
4658 (2.7757548548559798e-05, 'LAK') Aklavik, Canada
4659 (2.7757548548559798e-05, 'LAF') Purude University Airport, United States
4660 (2.7757548548559798e-05, 'LAC') Layang Layang Airport, Malaysia
4661 (2.7757548548559798e-05, 'LAA') Lamar Muni, United States
4662 (2.7757548548559798e-05, 'L35') Big Bear City, United States
4663 (2.7757548548559798e-05, 'L06') Furnace Creek, United States
4664 (2.7757548548559798e-05, 'KYZ') Kyzyl Airport, Russia
4665 (2.7757548548559798e-05, 'KYS') Kayes Dag Dag, Mali
4666 (2.7757548548559798e-05, 'KYP') Kyaukpyu, Burma
4667 (2.7757548548559798e-05, 'KYD') Lanyu, Taiwan
4668 (2.7757548548559798e-05, 'KXK') Komsomolsk-on-Amur Airport, Russia
4669 (2.7757548548559798e-05, 'KXF') Koro Island Airport, Fiji
4670 (2.7757548548559798e-05, 'KWZ') Kolwezi, Congo (Kinshasa)
4671 (2.7757548548559798e-05, 'KWY') Kiwayu (Mkononi) Airport, Kenya
4672 (2.7757548548559798e-05, 'KWP') West Point Village Seaplane Base, United States
4673 (2.7757548548559798e-05, 'KVB') Skovde, Sweden
4674 (2.7757548548559798e-05, 'KUY') Kamusi Airport, Papua New Guinea
4675 (2.7757548548559798e-05, 'KUU') Kullu Manali, India
4676 (2.7757548548559798e-05, 'KUM') Yakushima, Japan
4677 (2.7757548548559798e-05, 'KUG') Kubin Airport, Australia
4678 (2.7757548548559798e-05, 'KUC') Kuria Airport, Kiribati
4679 (2.7757548548559798e-05, 'KTU') Kota, India
4680 (2.7757548548559798e-05, 'KTR') Tindal Airport, Australia
4681 (2.7757548548559798e-05, 'KTP') Tinson Pen, Jamaica
4682 (2.7757548548559798e-05, 'KTL') Kitale, Kenya
4683 (2.7757548548559798e-05, 'KTI') Kratie Airport, Cambodia
4684 (2.7757548548559798e-05, 'KTF') Takaka Aerodrome, New Zealand
4685 (2.7757548548559798e-05, 'KTD') Kitadaito, Japan
4686 (2.7757548548559798e-05, 'KSL') Kassala, Sudan
4687 (2.7757548548559798e-05, 'KSK') Karlskoga, Sweden
4688 (2.7757548548559798e-05, 'KSI') Kissidougou, Guinea
4689 (2.7757548548559798e-05, 'KRZ') Basango Mboliasa Airport, Congo (Kinshasa)
4690 (2.7757548548559798e-05, 'KRW') Turkmenbashi, Turkmenistan
4691 (2.7757548548559798e-05, 'KRV') Kerio Valley, Kenya
4692 (2.7757548548559798e-05, 'KRO') Kurgan Airport, Russia
4693 (2.7757548548559798e-05, 'KRI') Kikori Airport, Papua New Guinea
4694 (2.7757548548559798e-05, 'KRH') Redhill Aerodrome, United Kingdom
4695 (2.7757548548559798e-05, 'KRF') Kramfors Solleftea, Sweden
4696 (2.7757548548559798e-05, 'KRB') Karumba Airport, Australia
4697 (2.7757548548559798e-05, 'KPR') Port Williams Seaplane Base, United States
4698 (2.7757548548559798e-05, 'KPC') Port Clarence Coast Guard Station, United States
4699 (2.7757548548559798e-05, 'KOY') Olga Bay Seaplane Base, United States
4700 (2.7757548548559798e-05, 'KOX') Koln HBF, Germany
4701 (2.7757548548559798e-05, 'KOU') Koulamoutou Airport, Gabon
4702 (2.7757548548559798e-05, 'KON') Kontum Airport, Vietnam
4703 (2.7757548548559798e-05, 'KNW') New Stuyahok Airport, United States
4704 (2.7757548548559798e-05, 'KNP') Kapanda Airport, Angola
4705 (2.7757548548559798e-05, 'KNO') Knokke-Heist Westkapelle Heliport, Belgium
4706 (2.7757548548559798e-05, 'KNN') Kankan, Guinea
4707 (2.7757548548559798e-05, 'KNF') Marham, United Kingdom
4708 (2.7757548548559798e-05, 'KND') Kindu, Congo (Kinshasa)
4709 (2.7757548548559798e-05, 'KNC') Jinggangshan, China
4710 (2.7757548548559798e-05, 'KMY') Moser Bay Seaplane Base, United States
4711 (2.7757548548559798e-05, 'KMW') Sokerkino, Russia
4712 (2.7757548548559798e-05, 'KMU') Kisimayu, Somalia
4713 (2.7757548548559798e-05, 'KMP') Keetmanshoop, Namibia
4714 (2.7757548548559798e-05, 'KMO') Manokotak Airport, United States
4715 (2.7757548548559798e-05, 'KMN') Kamina Base, Congo (Kinshasa)
4716 (2.7757548548559798e-05, 'KMA') Kerema Airport, Papua New Guinea
4717 (2.7757548548559798e-05, 'KLZ') Kleinsee, South Africa
4718 (2.7757548548559798e-05, 'KLS') Kelso Longview, United States
4719 (2.7757548548559798e-05, 'KLK') Kalokol, Kenya
4720 (2.7757548548559798e-05, 'KLH') Kolhapur, India
4721 (2.7757548548559798e-05, 'KLF') Grabtsevo, Russia
4722 (2.7757548548559798e-05, 'KLD') Migalovo, Russia
4723 (2.7757548548559798e-05, 'KLC') Kaolack, Senegal
4724 (2.7757548548559798e-05, 'KKX') Kikai Airport, Japan
4725 (2.7757548548559798e-05, 'KKW') Kikwit, Congo (Kinshasa)
4726 (2.7757548548559798e-05, 'KKD') Kokoda Airport, Papua New Guinea
4727 (2.7757548548559798e-05, 'KIW') Southdowns, Zambia
4728 (2.7757548548559798e-05, 'KIP') KIEV  INTERNATIONAL AIRPORT, Ukraine
4729 (2.7757548548559798e-05, 'KIO') Kili Airport, Marshall Islands
4730 (2.7757548548559798e-05, 'KIK') Kirkuk AB, Iraq
4731 (2.7757548548559798e-05, 'KIE') Kineshma, Russia
4732 (2.7757548548559798e-05, 'KID') Kristianstad, Sweden
4733 (2.7757548548559798e-05, 'KIA') Kaieteur International Airport, Guyana
4734 (2.7757548548559798e-05, 'KHW') Khwai River Lodge, Botswana
4735 (2.7757548548559798e-05, 'KHT') FOB Salerno, Afghanistan
4736 (2.7757548548559798e-05, 'KHM') Khamti, Burma
4737 (2.7757548548559798e-05, 'KHE') Chernobayevka Airport, Ukraine
4738 (2.7757548548559798e-05, 'KHC') Kerch Intl, Ukraine
4739 (2.7757548548559798e-05, 'KGP') Kogalym International, Russia
4740 (2.7757548548559798e-05, 'KGO') Kirovograd, Ukraine
4741 (2.7757548548559798e-05, 'KGK') Koliganek Airport, United States
4742 (2.7757548548559798e-05, 'KGJ') Karonga, Malawi
4743 (2.7757548548559798e-05, 'KGG') Kedougou, Senegal
4744 (2.7757548548559798e-05, 'KGA') Kananga, Congo (Kinshasa)
4745 (2.7757548548559798e-05, 'KFX') Kaufbeuren BF, Germany
4746 (2.7757548548559798e-05, 'KFG') Kalkgurung Airport, Australia
4747 (2.7757548548559798e-05, 'KFB') Fliegerhost , Germany
4748 (2.7757548548559798e-05, 'KFA') Kiffa, Mauritania
4749 (2.7757548548559798e-05, 'KEY') Kericho, Kenya
4750 (2.7757548548559798e-05, 'KEX') Kempten HBF, Germany
4751 (2.7757548548559798e-05, 'KEV') Halli, Finland
4752 (2.7757548548559798e-05, 'KEN') Kenema Airport, Sierra Leone
4753 (2.7757548548559798e-05, 'KEL') Kiel Holtenau, Germany
4754 (2.7757548548559798e-05, 'KEK') Ekwok Airport, United States
4755 (2.7757548548559798e-05, 'KED') Kaedi, Mauritania
4756 (2.7757548548559798e-05, 'KDR') Kandrian Airport, Papua New Guinea
4757 (2.7757548548559798e-05, 'KDD') Khuzdar Airport, Pakistan
4758 (2.7757548548559798e-05, 'KCT') Koggala Airport, Sri Lanka
4759 (2.7757548548559798e-05, 'KCL') Chignik Lagoon Airport, United States
4760 (2.7757548548559798e-05, 'KBZ') Kaikoura, New Zealand
4761 (2.7757548548559798e-05, 'KBY') Kurumoch, Russia
4762 (2.7757548548559798e-05, 'KBW') Chignik Bay Seaplane Base, United States
4763 (2.7757548548559798e-05, 'KBT') Kaben Airport, Marshall Islands
4764 (2.7757548548559798e-05, 'KBS') Bo Airport, Sierra Leone
4765 (2.7757548548559798e-05, 'KBC') Birch Creek Airport, United States
4766 (2.7757548548559798e-05, 'KAX') Kalbarri Airport, Australia
4767 (2.7757548548559798e-05, 'KAU') Kauhava, Finland
4768 (2.7757548548559798e-05, 'KAR') Kamarang Airport, Guyana
4769 (2.7757548548559798e-05, 'KAI') Kaieteur, Guyana
4770 (2.7757548548559798e-05, 'KAG') Gangneung, South Korea
4771 (2.7757548548559798e-05, 'KAC') Kamishly Airport, Syria
4772 (2.7757548548559798e-05, 'KAB') Kariba Intl, Zimbabwe
4773 (2.7757548548559798e-05, 'K03') Wainwright As, United States
4774 (2.7757548548559798e-05, 'JZP') Pickens County Airport, United States
4775 (2.7757548548559798e-05, 'JYV') Jyvaskyla, Finland
4776 (2.7757548548559798e-05, 'JYO') Leesburg Executive Airport, United States
4777 (2.7757548548559798e-05, 'JYL') Plantation Airpark, United States
4778 (2.7757548548559798e-05, 'JXN') Reynolds Field, United States
4779 (2.7757548548559798e-05, 'JWA') Jwaneng, Botswana
4780 (2.7757548548559798e-05, 'JVL') Southern Wisconsin Regional Airport, United States
4781 (2.7757548548559798e-05, 'JVA') Ankavandra Airport, Madagascar
4782 (2.7757548548559798e-05, 'JUM') Jumla, Nepal
4783 (2.7757548548559798e-05, 'JUI') Verkehrslandeplatz Juist, Germany
4784 (2.7757548548559798e-05, 'JSM') Jose de San Martin Airport, Argentina
4785 (2.7757548548559798e-05, 'JSA') Jaisalmer, India
4786 (2.7757548548559798e-05, 'JRB') Wall Street Heliport, United States
4787 (2.7757548548559798e-05, 'JRA') West 30th St. Heliport, United States
4788 (2.7757548548559798e-05, 'JPU') La Defense Heliport, France
4789 (2.7757548548559798e-05, 'JOT') Regional Airport, United States
4790 (2.7757548548559798e-05, 'JON') Johnston Atoll, Johnston Atoll
4791 (2.7757548548559798e-05, 'JOK') Yoshkar-Ola Airport, Russia
4792 (2.7757548548559798e-05, 'JMY') Mammy Yoko Heliport, Sierra Leone
4793 (2.7757548548559798e-05, 'JMO') Jomsom, Nepal
4794 (2.7757548548559798e-05, 'JLD') Landskrona, Sweden
4795 (2.7757548548559798e-05, 'JKA') Jack Edwards Airport, United States
4796 (2.7757548548559798e-05, 'JJI') Juanjui, Peru
4797 (2.7757548548559798e-05, 'JIW') Jiwani Airport, Pakistan
4798 (2.7757548548559798e-05, 'JHQ') Shute Harbour, Australia
4799 (2.7757548548559798e-05, 'JHL') Albian Aerodrome, Canada
4800 (2.7757548548559798e-05, 'JHE') Helsingborg Cruise Port, Sweden
4801 (2.7757548548559798e-05, 'JGR') Groennedal Heliport, Greenland
4802 (2.7757548548559798e-05, 'JGO') Qeqertarsuaq Heliport, Greenland
4803 (2.7757548548559798e-05, 'JGC') Grand Canyon Heliport, United States
4804 (2.7757548548559798e-05, 'JES') Jesup-Wayne County Airport, United States
4805 (2.7757548548559798e-05, 'JEJ') Jeh Airport, Marshall Islands
4806 (2.7757548548559798e-05, 'JEF') Jefferson City Memorial Airport, United States
4807 (2.7757548548559798e-05, 'JEE') Jeremie Airport, Haiti
4808 (2.7757548548559798e-05, 'JCU') Ceuta Heliport, Spain
4809 (2.7757548548559798e-05, 'JCI') New Century AirCenter Airport, United States
4810 (2.7757548548559798e-05, 'JCH') Qasigiannguit, Greenland
4811 (2.7757548548559798e-05, 'JCA') Croisette Heliport, France
4812 (2.7757548548559798e-05, 'JBQ') Dr Joaquin Balaguer International Airport, Dominican Republic
4813 (2.7757548548559798e-05, 'JAT') Jabot Airport, Marshall Islands
4814 (2.7757548548559798e-05, 'JAQ') Jacquinot Bay Airport, Papua New Guinea
4815 (2.7757548548559798e-05, 'JAF') Kankesanturai, Sri Lanka
4816 (2.7757548548559798e-05, 'JAD') Perth Jandakot, Australia
4817 (2.7757548548559798e-05, 'JAB') Jabiru, Australia
4818 (2.7757548548559798e-05, 'JAA') Jalalabad, Afghanistan
4819 (2.7757548548559798e-05, 'IZA') Zona da Mata Regional Airport, Brazil
4820 (2.7757548548559798e-05, 'IXY') Kandla, India
4821 (2.7757548548559798e-05, 'IXW') Jamshedpur, India
4822 (2.7757548548559798e-05, 'IXP') Pathankot, India
4823 (2.7757548548559798e-05, 'IXK') Keshod, India
4824 (2.7757548548559798e-05, 'IXI') Lilabari, India
4825 (2.7757548548559798e-05, 'IXH') Kailashahar, India
4826 (2.7757548548559798e-05, 'IWS') West Houston, United States
4827 (2.7757548548559798e-05, 'IWO') Iwo Jima, Japan
4828 (2.7757548548559798e-05, 'IWA') Yuzhny, Russia
4829 (2.7757548548559798e-05, 'IVR') Inverell, Australia
4830 (2.7757548548559798e-05, 'IVA') Ambanja Airport, Madagascar
4831 (2.7757548548559798e-05, 'IUE') Niue International Airport, Niue
4832 (2.7757548548559798e-05, 'IUD') Al Udeid AB, Qatar
4833 (2.7757548548559798e-05, 'ITK') Itokama Airport, Papua New Guinea
4834 (2.7757548548559798e-05, 'ISW') Alexander Field South Wood County Airport, United States
4835 (2.7757548548559798e-05, 'ISO') Kinston Regional Jetport, United States
4836 (2.7757548548559798e-05, 'ISM') Kissimmee Gateway Airport, United States
4837 (2.7757548548559798e-05, 'ISK') Nasik Road, India
4838 (2.7757548548559798e-05, 'ISJ') Isla Mujeres, Mexico
4839 (2.7757548548559798e-05, 'ISC') ISLES OF SCILLY, United Kingdom
4840 (2.7757548548559798e-05, 'IRU') Hilton Iru fushi, Maldives
4841 (2.7757548548559798e-05, 'IRP') Matari, Congo (Kinshasa)
4842 (2.7757548548559798e-05, 'IRI') Iringa, Tanzania
4843 (2.7757548548559798e-05, 'IRD') Ishurdi, Bangladesh
4844 (2.7757548548559798e-05, 'IQM') Qiemo Airport, China
4845 (2.7757548548559798e-05, 'IOW') Iowa City Municipal Airport, United States
4846 (2.7757548548559798e-05, 'IOR') Inishmore Airport, Ireland
4847 (2.7757548548559798e-05, 'INY') Singita Sabi Sands, South Africa
4848 (2.7757548548559798e-05, 'INW') Winslow-Lindbergh Regional Airport, United States
4849 (2.7757548548559798e-05, 'INU') Nauru Intl, Nauru
4850 (2.7757548548559798e-05, 'INT') Smith Reynolds, United States
4851 (2.7757548548559798e-05, 'INS') Creech Afb, United States
4852 (2.7757548548559798e-05, 'INQ') Inisheer, Ireland
4853 (2.7757548548559798e-05, 'INO') Inongo Airport, Congo (Kinshasa)
4854 (2.7757548548559798e-05, 'INK') Winkler Co, United States
4855 (2.7757548548559798e-05, 'INJ') Hillsboro Muni, United States
4856 (2.7757548548559798e-05, 'ING') Lago Argentino Airport, Argentina
4857 (2.7757548548559798e-05, 'IMK') Simikot, Nepal
4858 (2.7757548548559798e-05, 'IMI') Ine Airport, Marshall Islands
4859 (2.7757548548559798e-05, 'IMB') Imbaimadai Airport, Guyana
4860 (2.7757548548559798e-05, 'ILZ') Žilina Airport, Slovakia
4861 (2.7757548548559798e-05, 'ILU') Kilaguni, Kenya
4862 (2.7757548548559798e-05, 'ILN') Wilmington Airborne Airpark, United States
4863 (2.7757548548559798e-05, 'ILF') Ilford Airport, Canada
4864 (2.7757548548559798e-05, 'IKV') Ankeny Regl Airport, United States
4865 (2.7757548548559798e-05, 'IKR') Kirtland Air Force Base, United States
4866 (2.7757548548559798e-05, 'IKK') Greater Kankakee, United States
4867 (2.7757548548559798e-05, 'IJD') Windham Airport, United States
4868 (2.7757548548559798e-05, 'IIS') Nissan Island Airport, Papua New Guinea
4869 (2.7757548548559798e-05, 'IIA') Inishmaan Aerodrome, Ireland
4870 (2.7757548548559798e-05, 'IHU') Ihu Airport, Papua New Guinea
4871 (2.7757548548559798e-05, 'IGS') Ingolstadt BF, Germany
4872 (2.7757548548559798e-05, 'IGQ') Lansing Municipal, United States
4873 (2.7757548548559798e-05, 'IGL') Cigli, Turkey
4874 (2.7757548548559798e-05, 'IGB') Ingeniero Jacobacci, Argentina
4875 (2.7757548548559798e-05, 'IFP') Laughlin-Bullhead Intl, United States
4876 (2.7757548548559798e-05, 'IFL') Innisfail, Australia
4877 (2.7757548548559798e-05, 'IEO') Aioun El Atrouss, Mauritania
4878 (2.7757548548559798e-05, 'IEG') Babimost, Poland
4879 (2.7757548548559798e-05, 'IDY') Île d'Yeu Airport, France
4880 (2.7757548548559798e-05, 'IDL') Idlewild Intl, United States
4881 (2.7757548548559798e-05, 'ICY') Icy Bay Airport, United States
4882 (2.7757548548559798e-05, 'ICK') Majoor Henry Fernandes Airport, Suriname
4883 (2.7757548548559798e-05, 'IBL') Indigo Bay Lodge Airport, Mozambique
4884 (2.7757548548559798e-05, 'IAB') Mc Connell Afb, United States
4885 (2.7757548548559798e-05, 'HZL') Hazleton Municipal, United States
4886 (2.7757548548559798e-05, 'HZK') Husavik, Iceland
4887 (2.7757548548559798e-05, 'HZG') Hanzhong Airport, China
4888 (2.7757548548559798e-05, 'HYV') Hyvinkaa, Finland
4889 (2.7757548548559798e-05, 'HXD') Hilton Head Airport, United States
4890 (2.7757548548559798e-05, 'HWO') North Perry, United States
4891 (2.7757548548559798e-05, 'HWD') Hayward Executive Airport, United States
4892 (2.7757548548559798e-05, 'HVA') Analalava, Madagascar
4893 (2.7757548548559798e-05, 'HUZ') Huizhou, China
4894 (2.7757548548559798e-05, 'HUV') Hudiksvall, Sweden
4895 (2.7757548548559798e-05, 'HUT') Hutchinson Municipal Airport, United States
4896 (2.7757548548559798e-05, 'HUL') Houlton Intl, United States
4897 (2.7757548548559798e-05, 'HUI') Phu Bai, Vietnam
4898 (2.7757548548559798e-05, 'HUF') Terre Haute Intl Hulman Fld, United States
4899 (2.7757548548559798e-05, 'HUA') Redstone Aaf, United States
4900 (2.7757548548559798e-05, 'HTL') Roscommon Co, United States
4901 (2.7757548548559798e-05, 'HTG') Khatanga Airport, Russia
4902 (2.7757548548559798e-05, 'HTF') Hatfield, United Kingdom
4903 (2.7757548548559798e-05, 'HST') Homestead Arb, United States
4904 (2.7757548548559798e-05, 'HSK') Huesca-Pirineos Airport, Spain
4905 (2.7757548548559798e-05, 'HSH') Henderson Executive Airport, United States
4906 (2.7757548548559798e-05, 'HRT') Hurlburt Fld, United States
4907 (2.7757548548559798e-05, 'HRN') Heron Island, Australia
4908 (2.7757548548559798e-05, 'HRM') Hassi R Mel, Algeria
4909 (2.7757548548559798e-05, 'HRJ') Chaurjhari, Nepal
4910 (2.7757548548559798e-05, 'HQU') McDuffie County Airport, United States
4911 (2.7757548548559798e-05, 'HQM') Bowerman Field, United States
4912 (2.7757548548559798e-05, 'HPA') Lifuka Island Airport, Tonga
4913 (2.7757548548559798e-05, 'HOW') Howard, Panama
4914 (2.7757548548559798e-05, 'HOQ') Hof Plauen, Germany
4915 (2.7757548548559798e-05, 'HOP') Campbell Aaf, United States
4916 (2.7757548548559798e-05, 'HOK') Hooker Creek Airport, Australia
4917 (2.7757548548559798e-05, 'HOJ') Hohenems, Austria
4918 (2.7757548548559798e-05, 'HOA') Hola, Kenya
4919 (2.7757548548559798e-05, 'HMR') Stafsberg Airport, Norway
4920 (2.7757548548559798e-05, 'HMN') Holloman Afb, United States
4921 (2.7757548548559798e-05, 'HMJ') Khmeinitskiy, Ukraine
4922 (2.7757548548559798e-05, 'HLY') Anglesey Airport, United Kingdom
4923 (2.7757548548559798e-05, 'HLR') Hood Aaf, United States
4924 (2.7757548548559798e-05, 'HLP') Halim Perdanakusuma International Airport, Indonesia
4925 (2.7757548548559798e-05, 'HLJ') Barysiai, Lithuania
4926 (2.7757548548559798e-05, 'HLG') Wheeling Ohio County Airport, United States
4927 (2.7757548548559798e-05, 'HLF') Hultsfred, Sweden
4928 (2.7757548548559798e-05, 'HKY') Hickory Rgnl, United States
4929 (2.7757548548559798e-05, 'HKV') Uzundzhovo, Bulgaria
4930 (2.7757548548559798e-05, 'HIW') Hiroshima-Nishi, Japan
4931 (2.7757548548559798e-05, 'HIS') Hayman Island Airport, Australia
4932 (2.7757548548559798e-05, 'HIO') Portland Hillsboro, United States
4933 (2.7757548548559798e-05, 'HIL') Shilavo Airport, Ethiopia
4934 (2.7757548548559798e-05, 'HII') Lake Havasu City Airport, United States
4935 (2.7757548548559798e-05, 'HIF') Hill Afb, United States
4936 (2.7757548548559798e-05, 'HHR') Jack Northrop Fld Hawthorne Muni, United States
4937 (2.7757548548559798e-05, 'HHI') Wheeler Aaf, United States
4938 (2.7757548548559798e-05, 'HHA') Huanghua Intl, China
4939 (2.7757548548559798e-05, 'HGS') Hastings Airport, Sierra Leone
4940 (2.7757548548559798e-05, 'HGO') Korhogo, Cote d'Ivoire
4941 (2.7757548548559798e-05, 'HGL') Helgoland-Düne Airport, Germany
4942 (2.7757548548559798e-05, 'HFS') Hagfors Airport, Sweden
4943 (2.7757548548559798e-05, 'HFN') Hornafjordur, Iceland
4944 (2.7757548548559798e-05, 'HFD') Hartford Brainard, United States
4945 (2.7757548548559798e-05, 'HFA') Haifa, Israel
4946 (2.7757548548559798e-05, 'HEX') Herrera International Airport, Dominican Republic
4947 (2.7757548548559798e-05, 'HEW') Athen Helenikon Airport, Greece
4948 (2.7757548548559798e-05, 'HEN') Hernesaari Heliport, Finland
4949 (2.7757548548559798e-05, 'HEM') Helsinki Malmi, Finland
4950 (2.7757548548559798e-05, 'HEI') Heide-Büsum Airport, Germany
4951 (2.7757548548559798e-05, 'HDO') Hondo Municipal Airport, United States
4952 (2.7757548548559798e-05, 'HDM') Hamadan Airport, Iran
4953 (2.7757548548559798e-05, 'HDI') Hardwick Field Airport, United States
4954 (2.7757548548559798e-05, 'HDH') Dillingham, United States
4955 (2.7757548548559798e-05, 'HDD') Hyderabad Airport, Pakistan
4956 (2.7757548548559798e-05, 'HDB') Heidelberg, Germany
4957 (2.7757548548559798e-05, 'HCQ') Halls Creek Airport, Australia
4958 (2.7757548548559798e-05, 'HCN') Hengchun Airport, Taiwan
4959 (2.7757548548559798e-05, 'HCC') Columbia County, United States
4960 (2.7757548548559798e-05, 'HBT') King Khaled Military City, Saudi Arabia
4961 (2.7757548548559798e-05, 'HBR') Hobart Muni, United States
4962 (2.7757548548559798e-05, 'HBG') Hattiesburg Bobby L. Chain Municipal Airport, United States
4963 (2.7757548548559798e-05, 'HAE') Haeju Airport, North Korea
4964 (2.7757548548559798e-05, 'GZS') Guangzhou South Railway Station, China
4965 (2.7757548548559798e-05, 'GZO') Nusatupe Airport, Solomon Islands
4966 (2.7757548548559798e-05, 'GZM') Xewkija Heliport, Malta
4967 (2.7757548548559798e-05, 'GZA') Yasser Arafat Intl, Palestine
4968 (2.7757548548559798e-05, 'GYU') Guyuan, China
4969 (2.7757548548559798e-05, 'GYM') General Jose Maria Yanez Intl, Mexico
4970 (2.7757548548559798e-05, 'GYL') Argyle Airport, Australia
4971 (2.7757548548559798e-05, 'GYI') Gisenyi, Rwanda
4972 (2.7757548548559798e-05, 'GXQ') Teniente Vidal, Chile
4973 (2.7757548548559798e-05, 'GXG') Negage, Angola
4974 (2.7757548548559798e-05, 'GWY') Galway, Ireland
4975 (2.7757548548559798e-05, 'GWW') Berlin Gatow, Germany
4976 (2.7757548548559798e-05, 'GWO') Greenwood Leflore, United States
4977 (2.7757548548559798e-05, 'GWL') Gwalior, India
4978 (2.7757548548559798e-05, 'GWE') Gweru Thornhill, Zimbabwe
4979 (2.7757548548559798e-05, 'GVX') Gavle, Sweden
4980 (2.7757548548559798e-05, 'GVT') Majors, United States
4981 (2.7757548548559798e-05, 'GVQ') Genesee County Airport, United States
4982 (2.7757548548559798e-05, 'GVL') Lee Gilmer Memorial Airport, United States
4983 (2.7757548548559798e-05, 'GUT') Gutersloh, Germany
4984 (2.7757548548559798e-05, 'GUS') Grissom Arb, United States
4985 (2.7757548548559798e-05, 'GUQ') Guanare, Venezuela
4986 (2.7757548548559798e-05, 'GUP') Gallup Muni, United States
4987 (2.7757548548559798e-05, 'GUL') Goulburn Airport, Australia
4988 (2.7757548548559798e-05, 'GUI') Guiria, Venezuela
4989 (2.7757548548559798e-05, 'GUB') Guerrero Negro Airport, Mexico
4990 (2.7757548548559798e-05, 'GTU') Georgetown Municipal Airport, United States
4991 (2.7757548548559798e-05, 'GTN') Mount Cook, New Zealand
4992 (2.7757548548559798e-05, 'GTI') Guettin MecklenburgVorpommern Germany, Germany
4993 (2.7757548548559798e-05, 'GTB') Wheeler Sack Aaf, United States
4994 (2.7757548548559798e-05, 'GSS') Sabi Sabi Airport, South Africa
4995 (2.7757548548559798e-05, 'GSQ') Sharq Al-Owainat Airport, Egypt
4996 (2.7757548548559798e-05, 'GSB') Seymour Johnson Afb, United States
4997 (2.7757548548559798e-05, 'GRY') Grímsey Airport, Iceland
4998 (2.7757548548559798e-05, 'GRS') Grosseto, Italy
4999 (2.7757548548559798e-05, 'GRM') Grand Marais Cook County Airport, United States
5000 (2.7757548548559798e-05, 'GRF') Gray Aaf, United States
5001 (2.7757548548559798e-05, 'GQQ') Galion Municipal Airport, United States
5002 (2.7757548548559798e-05, 'GOZ') Gorna Oryahovitsa, Bulgaria
5003 (2.7757548548559798e-05, 'GOY') Amparai, Sri Lanka
5004 (2.7757548548559798e-05, 'GOR') Gore Airport, Ethiopia
5005 (2.7757548548559798e-05, 'GON') Groton New London, United States
5006 (2.7757548548559798e-05, 'GOM') Goma, Congo (Kinshasa)
5007 (2.7757548548559798e-05, 'GOB') Robe Airport, Ethiopia
5008 (2.7757548548559798e-05, 'GNZ') Ghanzi Airport, Botswana
5009 (2.7757548548559798e-05, 'GNT') Grants Milan Muni, United States
5010 (2.7757548548559798e-05, 'GNM') Guanambi Airport, Brazil
5011 (2.7757548548559798e-05, 'GNI') Lyudao, Taiwan
5012 (2.7757548548559798e-05, 'GNB') Saint Geoirs, France
5013 (2.7757548548559798e-05, 'GML') Gostomel Antonov, Ukraine
5014 (2.7757548548559798e-05, 'GMI') Gasmata Island Airport, Papua New Guinea
5015 (2.7757548548559798e-05, 'GMA') Gemena, Congo (Kinshasa)
5016 (2.7757548548559798e-05, 'GLS') Scholes Intl At Galveston, United States
5017 (2.7757548548559798e-05, 'GLJ') La Jagua Airport, Colombia
5018 (2.7757548548559798e-05, 'GLI') Glen Innes, Australia
5019 (2.7757548548559798e-05, 'GLD') Renner Fld, United States
5020 (2.7757548548559798e-05, 'GKY') Arlington Municipal, United States
5021 (2.7757548548559798e-05, 'GKN') Gulkana, United States
5022 (2.7757548548559798e-05, 'GKL') Great Keppel Island, Australia
5023 (2.7757548548559798e-05, 'GKE') Geilenkirchen, Germany
5024 (2.7757548548559798e-05, 'GJR') Gjogur Airport, Iceland
5025 (2.7757548548559798e-05, 'GIF') Gilbert Airport, United States
5026 (2.7757548548559798e-05, 'GIC') Boigu Airport, Australia
5027 (2.7757548548559798e-05, 'GHU') Gualeguaychu, Argentina
5028 (2.7757548548559798e-05, 'GHG') Marshfield Municipal Airport, United States
5029 (2.7757548548559798e-05, 'GHF') Giebelstadt Aaf, Germany
5030 (2.7757548548559798e-05, 'GGS') Gobernador Gregores Airport, Argentina
5031 (2.7757548548559798e-05, 'GGR') Garowe - International, Somalia
5032 (2.7757548548559798e-05, 'GGE') Georgetown County Airport, United States
5033 (2.7757548548559798e-05, 'GFY') Grootfontein, Namibia
